1.0443217931014175, 3.2176865342991077
1.1342256945117943, 3.3528150751803123
1.2318577110287612, 3.4875339158007908
1.3379328805942823, 3.6474488243420065
1.4531143561178723, 3.8011555055996964
1.5781601654279107, 3.9373825147246495
1.7129787274011092, 4.114560131687111
1.8616008760148257, 4.2845808220279515
2.021839933713235, 4.455081767621383
2.195903591737324, 4.644873488094325
2.384994465957816, 4.858533699307453
2.590254656724998, 5.040849722364473
2.813320991875004, 5.278855398452837
3.0554470941679512, 5.4778669066508145
3.3186744140114532, 5.768627624678732
3.6043009192083786, 5.988444190254466
3.9144502124764897, 6.19894218783511
4.251543423759877, 6.488912449330001
4.617598423823484, 6.7741587910560135
5.014946493184794, 7.013509280773288
5.446664554063529, 7.305498196269384
5.915714155526093, 7.649541138434205
6.424951831375331, 7.962455809844578
6.9778992053600755, 8.260286251804903
7.578752275303424, 8.636237023438932
8.231101581772036, 8.980116827641082
8.939569004518084, 9.33118089866588
9.709316312635949, 9.75190416163156
10.545146606453443, 10.156364464055853
11.452908899287134, 10.574035672175775
12.439120086399502, 11.059238837326642
13.510274790669575, 11.57000939969688
14.673245069505334, 12.039657822690723
15.936151566144366, 12.503166900456437
17.308121338030457, 13.035708304112521
18.798183586727855, 13.587886389075852
20.415797775686485, 14.069947362159464
22.173921188285394, 14.729985405616695
24.082859256174384, 15.351255037224258
26.15562107635163, 15.94027089967394
28.40795417215237, 16.679323545255805
30.76189129462149, 17.07472311184307
33.50963910112471, 18.105866956627768
36.393921934285935, 18.81762417030857
39.52647160441367, 19.558032179024494
42.930028601318966, 20.449139594070008
46.626721200169364, 21.386054365550606
50.63915291209946, 22.155068972419368
55.001427450029794, 23.30760141673375
59.97585680961831, 24.14588502112936
64.87804402621651, 25.236151109664867
70.46379381312443, 26.33122458943856
76.53092595783978, 27.505229284836656
82.96044201121525, 28.439064435586445
90.27670485879158, 29.97205884456414
98.04760703344847, 31.179494330339168
